company_name,job_category,location,status,created_at,title,content_pros,content_cons,content_hope,star,star1,star2,star3,star4,star5,company_id
(주)티몬,영업/제휴,서울,현직원,2023. 06,연봉대비 많은 일 복지 없음팀장급 위로 능력부족물경력쌓기 가능,연차 자유롭게쓸수있다연차 자유롭게 쓸수있다끝더이상 쓸게 없다,복지 없고연봉 대비 업무량 많으며 주변 식비도 비쌈(신사)고인물들 너무 많고 배울 점 없음,경영진엑 바라는 점 없습니다없어요 말해도 안달라질것같아요,1점,1점,1점,5점,5점,1점,1
(주)티몬,마케팅/시장조사,서울,전직원,2023. 06,"업무량, 업무 분배는 적당했던거 같았습니다. 계약직은 뭔가 회사 사람이 아닌거 같은 느낌이 들긴 했습니다",윗사람 눈치 안보고 자유롭게 연차쓸수 있습니다. 칼퇴근이 가능합니다. 재택근무가 있어 좋았습니다.,계약직 정규직 전환이 불가하며 점심식대가 지원되지않아 불편합니다,"계약직, 정규직 전환에 대환 불투명한 말만 있었어서 전환에 대한 확실한 이야기를 해주었으면 좋겠습니다.",3점,1점,3점,5점,4점,4점,1
(주)티몬,마케팅/시장조사,서울,전직원,2023. 06,현재는 모르겠으나 당시에는 젊은 기업으로 활기찬 분위기와 좋은 사람들과 함께 즐겁게 일할 수 있었음,"연차 눈치 안보고 쓸 수 있음, 반반차 있음, 함께 일하는 사람들이 좋았음.",격동기가 있었고 무성한 소문에 대해 제대로 해명하지 못함. 경영악화로 인한 실직자 증가,내부의 결속을 다지고 직원들을 먼저 더 잘 챙기는게 당장은 손해 같아도 앞으로 더 성장하는 발판이 될겁니다.,4점,3점,4점,5점,4점,1점,1
(주)티몬,마케팅/시장조사,서울,전직원,2023. 06,여기는 정말 힘든곳. 커머스계의 블랙홀,연차를 윗사람 눈치 안보고 쓸 수있었음 .티몬 캐쉬 지급. 재택근무,여기는진짜 발 한번 잘못 딛으면 못빠져나옴 주변 업계에서도 티몬이라하면 왜이직한지 다 아는 눈치지만 정작 이회사 자체가 ㅎㅌㅊ라서 서류합격도 잘안됨,문화 복지 프로세스? 안바람 이미 많이들 해먹고 나갔으니,1점,1점,1점,1점,1점,1점,1
(주)티몬,마케팅/시장조사,서울,전직원,2023. 06,재밋게 동료들이랑 일했어요^^  리더가 바뀔때마다 힘들었지만 어디가나 비슷하지 싶어요,연차 눈치안보고 쓸수있음 슈퍼패스 자유로운 기업문화,연봉이 낮았었고 개인주의가 좀 있었음 리더에 따라 너무 다름,신사업 후 잘안되더라도 참여한 직원들에게 부서이동에 대한 조율을 잘해주길,4점,3점,3점,5점,5점,3점,1
(주)티몬,영업/제휴,서울,현직원,2023. 06,월급은 안밀리고 줘요 큐텐이 인수하고 나서 복지는 전무.,"위에 말했듯이 월급은 안밀립니다.
다만 그 이외의 모든 것들이 별로에요.
큐텐이 인수하고나서 복지 전혀없구요.
탄력근무제, 재택근무 다없앴어요.,","기존 실시하던 탄력근무제, 재택근무 모두 없애고
그나마 남아있던 작은 복지들마저 싸그리 없앰
연차 쓰는건 부바부인거 같지만 눈치주는 조직장 밑에서 연차사용도 자유롭지 못함","돈 좀 풀어요. 연봉이 이렇게 낮으니까 사람 다나가죠,
나가면 인력충원이나 잘 해주던가,,,,어휴,,,",2점,1점,1점,2점,2점,2점,1
(주)티몬,개발,서울,현직원,2023. 06,"그나마 명맥은 유지하고있으나, 사람이 많이 퇴사하여 인원이부족함",워라벨은 괜찮다.업무강도가 많이 쌔지는 않다.아직 좋은 사람들이 남아있다.,언제까지 좋은 사람들이 버텨줄지 모르겠다.마찬가지로 업무강도가 이대로 이어질지는.. 미지수..,사람들을 소홀히 하지 않으면 좋겠습니다.인원을 조금 더 보충해주세요.,3점,2점,2점,3점,3점,2점,1
(주)티몬,영업/제휴,서울,전직원,2023. 06,복지도 그럭저럭 모든게 그럭저럭…그냥저냥 중견기업이 되고 싶은 중소기업,재미있는 복지도 여러가지고 팀바팀이지만 수평적인 기업문화,정규직만을 위한 회사로 비정규직에 대한 별다른 처우는 없다,손바닥 뒤집듯 의견 변경으로 인한 실무진들의 고충이 상당합니다…,3점,1점,3점,3점,4점,1점,1
(주)티몬,영업/제휴,서울,전직원,2023. 06,여러 의미로 많은게 자주 바뀌는 회사,사회초년생이 다니기에 업무가 많아 배울 것도 많음. 어느정도 인지도 있는 기업,"연봉, 체계 등 그 외 대부분의 것.... 사옥 위치도 계속해서 바뀜, 대표가 여러 번 바뀌고 정책도 계속 바뀜. 대부분의 동료 직원들이 나이스하지만 그걸 모두 뒤엎는 일부 상급자...",점점 저물어가는 모습이 안타까움 힘든 기억이 너무 많았지만 배운것도 많은 회사 앞으로 발전하면 좋겠음,2점,2점,1점,1점,4점,3점,1
(주)티몬,영업/제휴,서울,전직원,2023. 06,직원들이 다 젊다. 신사역 가로수길에 위치해있다,"연차는 사유 작성없이 자유롭게 결재 올릴수 있다
직원들이 다 젊다 
1층에 티몬 카페있는데 조금 저렴하게 사먹을 수 있다","연봉 인상률이 최악 
거쳐가는곳 
역에서도 멀어요 
퇴사자가 많아요","직원들을 챙겨주세요 
회사의 발전을 위해서요",3점,2점,2점,4점,3점,3점,1
(주)티몬,기획/경영,서울,전직원,2023. 06,즐겁게 일할 수 있는 문화와 분위기가 있는 곳. 티몽 카페 사랑해요,연차를 눈치 안보고 쓸 수 있음. 자유로운 의견 개진 가능. 우수한 동료들과 함께 일할 수 있어 좋았습니다.,낮은 연봉과 많은 야근. 일의 목적과 성과 평가 방식이 아쉽다. 비슷한 업무가 겹치는 경우가 종종 있다.,"콘텐츠부터 다양한 영역 시도는 좋지만, 선택과 집중하는 모습을 보였으면 한다.",5점,5점,5점,5점,5점,3점,1
(주)티몬,마케팅/시장조사,서울,전직원,2023. 06,"밑에 직원들은 그래도 자유로운 분위기
어렸을때 잠깐 일했지만 좋은기억으로 남아있음",미래까지 생각하지 않는다면 재밌게 다닐 수 있을 거같은 회사.. 지금은 어떤지 모르겠지만 당시에는 사내 카페도 있고 분위기도 나쁘지 않았던 것으로 기억합니다,"이커머스 시장이 어려워서 .. 불안정 할것같아요
현재 기업이 살아남기가 힘든 구조라는게
단점이 될 수있을듯",바라는 점은 없습니다 멀리서나마 응원하겠습니다,3점,3점,2점,3점,4점,3점,1
(주)티몬,디자인,서울,전직원,2023. 06,이직 생각이 자꾸 드는 회사가 과연 좋은 회사일까?,"젊은 분위기, 팀원들이 좋음. 직무 자체에 있어서는 만족도 높음.","혼란스러운 사내 분위기 속에서 항상 모두가 이직을 생각하고 있음. 연봉 매우 적음, 평가 잘 받은 편이라는데 그때마다 매번 연봉은 ..",기업 합병과 사업영역 확장에 대해서는 알겠으나 최소한의 공유는 좀 해주세요 ..,3점,2점,2점,4점,3점,2점,1
(주)티몬,영업/제휴,서울,전직원,2023. 06,"나름 재미있게 다녔고, 배울 것도 많았지만…
연봉이 동종업계 대비 굉장히 낮은편","연차를 눈치보지 않고 쓸 수 있음
지금은 모르겠으나 여름에 아이스크림 제공, 일주일에 한번 선착순 빵제공
팀마다 분위기는 다르지만 영업팀은 친하고 사람들이 좋았음","겉으로 보기엔 자유로워 보이지만 수직적인 편임
유연근무제는 없고, 연봉이 동종업계에 비해 정말정말 낮았음…",합리적인 보상과 복지가 마련되면 좋을 것 같습니다,3점,3점,3점,4점,3점,3점,1
(주)티몬,디자인,서울,전직원,2023. 06,디자인 하다가 죽을 영혼들 덕분에 손은 빨라짐,"이런 저런 사내 문화는 많음 젊은 기업답게 젊은 에너지는
좋음",시스템을 바꿀 생각을 안함 팀장 자체가 비효율적인 부분을 개선하려는 분위기가 없음,오래된 사람부터 팀장이 되는게 아니라 일을 잘하는 사람을 팀장으로 뽑는 것이 정말 중요함,2점,2점,2점,1점,3점,1점,1
(주)티몬,마케팅/시장조사,서울,전직원,2023. 06,AMD로 근무하며 MD의 업무를 배우는 것은 어렵습니다. 단순 상세페이지 수정 혹은 단순 상품등록 위주로 근무합니다. 인수인계 또한 MD가 아닌 AMD끼리이루어져서 다른 팀으로 생각되는 분위기입니다.,연차 사용이 자유롭습니다. 개인적인 점심식사 등 휴식시간을 자유롭게 사용할 수 있는 점은 좋습니다.,인수인계가 제대로 이루어지지 않아 업무에 바로 투입되어 개인이터득해나가야 하는 부분이많습니다. AMD끼리 어느정도 인수인계가 되었는지 등 업무내용을 MD나 속한 팀 내에서 전혀 인지하지 못하는 분위기 입니다.,직원들의 불만을 조금 더 깊게 생각해주면 좋을 것 같습니다.,3점,2점,2점,3점,3점,2점,1
(주)티몬,개발,서울,전직원,2023. 06,"2019년 대표가 바뀌기 전까지는 업무환경이 좋았으나 대표가 바뀌고 사모펀드 입김이 불기 시작하면서 조직환경, 업무환경이 80년대로 후퇴함",각자 역할에 대해 책임감있게 수행하는 분위기에서 워라벨이 보장받는 조직문화,경영진이 바뀌면서 기존의 좋았던 문화가 다 없어지고 주먹구구식의 럽무기 많아지면서 인력들이 대거 이탈. 점점 삭막학 분위기로 바뀌어 일에 대한 의욕이 사라짐,현실적인 경영마인드로 이끌었으면 좋겠다당장 앞만보고 주먹구구식의 경영보단 먼미래을 보고 경쟁력을 갖추었음 좋을듯,2점,2점,2점,5점,2점,1점,1
(주)티몬,개발,서울,전직원,2023. 05,"처음 커리어로 쌓기 좋으며, 젊은 사람들이 많아서 소통이 쉬운 편입니다",개발자가 대우를 잘 받습니다. 처음 회사로 좋습니다. 커리어를 쌓기 좋습니다.,고인물들이 너무 많습니다. 젊은 친구들과 윗 세대 분들과 소통이 쉽지 않습니다.,사업에 적극성을 가지고 더욱 공격적으로 마케팅을 해주셨으면 좋겠습니다.,4점,4점,4점,4점,4점,4점,1
(주)티몬,영업/제휴,서울,전직원,2023. 05,가라앉는 중이여서 나왔는데 진짜 가라앉은것 같다,"슈퍼패스, 생일반차 같은게 있었던 것 같은데 나중엔 축소된것 같다.. 장점이라.. 인턴부터 실전에 뛰어들수있다 ㅎㅎ? 그래도 다른 스타트업이나 주먹구구 기업보다는 나름 체계가 있긴 했던거 같다.. 아 이제 돌이켜보니 it 시스템은 진짜 잘되있었다",불투명한 기업의 미래.. 쌓이는 적자.. 계속 바뀌는 정책과 영업압박 ㅠㅠ,"화이팅 하세요,,, 먼저 떠났지만 전경력이 물이 되지 않게 힘내주세요..",2점,2점,1점,3점,3점,1점,1
(주)티몬,미디어/홍보,서울,전직원,2023. 05,중견기업임에도 체계가 부족하고 항상 사람이 필요한 상태,"티몬 멤버십 포인트 매달 줌
야근은 거의 없고 다양한 것을 시도해볼 수 있음
언제나 그렇지만 팀원은 좋음","체계가 있는 듯 하면서 없는 곳
언제 우리팀이 사라질지 몰라서 불안
타팀과의 협력에서 어려움이 많음
연봉협상이라기에는 통보",사람들이 왜 많이 나가는지 잘 고민해봤으면 좋겠음,2점,2점,2점,4점,3점,1점,1
(주)티몬,개발,서울,전직원,2023. 05,퇴사한지는 조금 되어서 잘 모르겠지만 당시에 있던 개발자들 상태부터 해서 입사하던 사람들 실력이 고만고만한 회사,"회식비 3만원인가.. 2만원인가.. 줬던 것 같고, 아이스크림 줬던 것 같고. 회사로 쿠팡 물건 시켜도 딱히 눈치 안보일정도로 임직원이 티몬에서 물건을 잘 안사는 회사","- 회식비 적음
- 실력 없는 동료
- 대부분의 복지 없음
- 연봉 그다지 높지 않음
- 네임벨류 없음","그냥 저냥 지금처럼 회사 존속만할 수 있게 해주십쇼 ! 딱히 뻘짓도 하지 말고, 노력도 하지 말고 딱 지금 처럼만 해주세요 !",1점,3점,3점,3점,3점,3점,1
(주)티몬,마케팅/시장조사,서울,전직원,2023. 05,꼰대들이 많지만 이런저런 복지는 있었어서 인턴으로 배우긴 좋음,위치적으로 압구정 근처라서 끝나고 약속가기엔 편했음 근데 역에서 좀 걸어야하긴함,건물이 분리되어있고 마케팅은 본 건물이랑 좀 멀리 떨어져있어서 불편람,직원들 소중한 걸 알았으면 좋겠음 갈아서 일하려는 마인드는 버리시길,3점,3점,3점,3점,3점,3점,1
(주)티몬,개발,서울,전직원,2023. 05,"당장 경력이 필요한 사람 아니면 추천하지 않음큐텐으로 넘어가며 대규모 인력이 퇴사하였으며, 기존 복지들이 전부 사라짐",코로나 이후에도 아직 재택이 존재하지만 언제까지 유지될지 모름,"재택이 존재하지만 현재 인원들을 모두 수용할 공간이 없어서 주 2회 재택을 하고 있다는게 정설복지, 상과금 전부 사라짐","스페셜리스트들이 더 이상 이탈하지 못하게 무언다 조치가 필요하며, 복지를 확늘리지 않더라도 성과금 등 부활 필요",1점,1점,1점,4점,2점,1점,1
(주)티몬,미디어/홍보,서울,전직원,2023. 05,복지가 제일 좋았음 위치 접근성도 좋고 전체적으로 만족,연차 자유롭게 사용 팀원 분위기도 좋았고 전체적으로 만족,단순반복 업무가 많음 높은 단계로 성장하기는 쉽지 않았음,계속 좋은 회사로 유지될 수 있게 다른 사람들도 좋은 기억 남을 수 잇게 노력해주세요,5점,1점,3점,5점,5점,5점,1
(주)티몬,마케팅/시장조사,서울,전직원,2023. 05,대기업이라 일하는 공간은 확실히 중소기업에 비해 쾌적해서 좋다.,"중소기업보다 일하는 환경 조건이 쾌적하고, 분위기가 정적이 흐르는 부서가 아닌 소통을 하는 부서였어서 직원들과 대화를 많이 할 수 있음","단순한 일들이지만, 일이 많다는 점과 직원이 많아 인간관계가 힘들어지는 경우가 있음.","직원의 복지를 좀 더 신경쓰고, 워라벨을 지킬 수 있는 업무 환경이 조성되면 좋은 것 같다.",3점,4점,3점,3점,3점,3점,1
